Id,Supplier,ProductTier,FillSize,UnitPrice,TotalCost,DayType,TimeSlot,Quarter
5805,4,2,2,4,3,1,1,4
5807,4,1,2,4,2,1,1,4
5808,4,1,2,4,3,1,1,4
5810,4,1,3,4,4,1,3,4
5811,4,1,1,4,1,1,3,4
5813,4,1,2,4,3,1,2,4
5815,4,1,3,4,4,1,1,4
5816,4,1,3,4,3,1,3,4
5818,4,1,2,4,3,1,2,4
5822,4,1,3,4,3,1,1,4
5824,4,2,2,4,3,1,1,4
5825,4,2,2,4,3,1,1,4
5830,4,1,2,4,3,1,2,4
5832,4,2,2,4,1,1,2,4
5836,2,1,3,4,4,1,1,4
5837,3,1,3,4,4,1,2,4
5838,3,1,3,3,3,1,1,4
5839,3,1,3,4,4,1,1,4
5850,3,1,2,4,3,1,2,4
5851,3,2,2,4,3,1,3,4
5852,3,2,2,4,3,1,1,4
5862,2,1,3,3,4,1,2,4
5863,2,1,3,4,4,1,2,4
5864,2,1,3,4,4,1,2,4
5865,2,1,3,4,3,1,1,4
5866,2,1,2,4,3,1,1,4
5867,2,1,2,4,3,1,2,4
5868,3,1,3,4,4,2,3,4
5869,3,2,2,4,2,1,2,4
5870,2,2,3,4,4,1,1,4
5871,2,2,3,4,4,1,2,4
5872,3,2,3,4,4,1,1,4
5873,3,2,3,4,4,1,2,4
5914,4,1,1,4,1,1,2,4
5916,4,1,2,4,3,1,1,4
5917,4,1,2,4,2,1,1,4
5919,4,1,3,4,4,1,2,4
5920,4,1,3,4,4,1,2,4
5923,4,1,2,4,2,1,2,4
5925,4,2,2,4,3,1,2,4
5932,4,1,2,4,3,1,1,4
5933,4,1,1,4,1,1,3,4
5935,4,1,3,4,4,1,2,4
5939,4,1,3,4,3,1,2,4
5942,4,1,3,4,4,1,1,4
5943,4,1,2,4,1,2,1,4
5944,4,1,2,4,3,2,1,4
5945,4,2,2,4,2,1,2,4
5946,4,1,2,4,1,1,1,4
5947,4,2,2,4,3,1,1,4
5948,4,1,2,4,3,1,3,4
5953,4,2,2,4,2,1,2,4
5954,4,1,2,4,3,1,2,4
5960,4,2,3,4,4,1,1,4
5962,4,1,2,4,3,1,1,4
5966,4,1,3,3,3,1,1,4
5967,4,1,2,3,1,1,1,4
5968,4,1,2,3,1,1,1,4
5970,4,1,2,3,1,1,2,4
5980,4,1,3,3,3,1,1,4
5981,4,2,2,4,2,1,3,4
5982,4,1,2,3,2,1,4,4
5988,4,1,1,4,1,1,3,5
5991,4,1,2,4,3,1,1,5
5995,4,1,4,4,4,1,2,5
5996,4,1,3,4,4,1,2,5
5997,4,1,2,4,3,1,1,5
5998,4,1,2,4,3,1,1,5
6000,4,1,3,4,4,1,1,5
6002,4,1,4,4,4,1,1,5
6003,4,1,2,4,3,1,1,5
6005,4,1,3,4,4,1,1,5
6011,4,1,2,4,3,1,1,5
6013,4,2,2,4,3,1,3,5
6016,4,1,2,4,2,1,2,5
6017,4,1,2,4,2,1,1,5
6018,4,1,3,4,4,1,1,5
6019,4,2,3,4,4,1,2,5
6021,4,1,2,4,3,1,1,5
6025,4,2,2,4,3,1,2,5
6026,4,1,2,4,3,1,2,5
6027,4,1,2,4,3,1,1,5
6028,4,2,3,4,4,1,1,5
6030,4,1,3,4,4,1,1,5
6031,3,1,3,4,4,1,1,5
6032,3,1,3,4,4,1,1,5
6037,2,1,2,4,3,1,2,5
6038,3,1,2,4,3,1,1,5
6039,3,1,2,4,3,1,3,5
6051,2,1,3,4,4,1,1,5
6052,2,1,3,4,4,1,2,5
6053,2,1,3,4,4,1,3,5
6054,3,1,3,4,4,1,1,5
6055,2,1,2,4,3,1,1,5
6056,2,2,3,4,4,1,1,5
6057,2,2,3,4,4,1,1,5
6058,2,2,3,4,4,1,1,5
6059,2,2,3,4,4,1,2,5
6060,3,2,3,4,4,1,2,5
6061,3,1,2,4,3,1,2,5
6062,3,2,3,4,4,1,2,5
6063,2,2,3,4,4,1,2,5
6064,2,2,3,4,4,1,1,5
6114,3,1,3,4,4,1,2,5
6115,2,1,2,4,3,1,2,5
6116,2,1,3,4,3,1,1,5
6117,2,1,3,4,4,1,1,5
6118,2,1,3,4,4,1,2,5
6119,2,1,4,4,4,1,2,5
6120,2,2,3,4,4,1,1,5
6121,3,1,3,4,4,1,2,5
6122,3,1,3,4,3,1,2,5
6123,2,1,3,4,3,1,1,5
6124,2,1,3,4,4,1,2,5
6126,3,1,2,3,3,1,1,5
6133,2,1,3,4,4,1,2,5
6134,3,1,3,3,4,1,1,5
6135,3,1,3,4,4,1,2,5
6136,2,1,2,4,2,1,3,5
6137,2,1,3,4,3,1,2,5
6138,2,1,2,4,3,1,1,5
6139,3,1,2,4,3,1,1,5
6140,3,2,3,4,4,1,2,5
6141,3,1,3,3,3,1,1,5
6142,2,2,2,4,3,1,2,5
6143,2,2,3,4,4,1,1,5
6144,2,2,3,4,4,1,2,5
6145,3,2,2,4,3,1,2,5
6146,2,2,3,4,4,1,3,5
6147,2,2,3,4,4,1,1,5
6148,3,2,3,4,4,1,2,5
6149,2,2,3,4,4,1,2,5
6202,3,1,3,4,4,1,2,5
6204,2,1,2,4,2,1,1,5
6205,2,1,2,4,2,1,1,5
6207,2,2,3,4,4,1,1,5
6209,2,2,3,4,4,1,3,5
6210,3,1,3,4,3,1,3,5
6211,3,1,2,4,2,1,2,5
6212,2,1,2,4,3,1,2,5
6217,4,2,2,4,3,1,2,5
6221,4,1,1,4,1,1,3,5
6222,4,1,2,4,3,1,2,5
6223,4,2,2,4,3,1,1,5
6228,4,1,3,4,4,1,2,5
6231,4,1,2,4,1,1,1,5
6238,4,1,2,4,3,1,2,5
6244,4,1,2,4,2,1,2,5
6245,4,1,2,4,3,1,1,5
6246,4,1,3,4,4,1,1,5
6247,4,1,3,4,3,1,1,5
6251,4,1,2,4,3,1,2,5
6253,4,1,2,4,2,1,2,5
6254,4,1,2,4,3,1,2,5
6255,4,1,2,4,3,1,2,5
6264,4,2,2,4,3,1,2,5
6265,4,1,2,4,2,1,2,5
6274,4,1,2,4,3,1,1,5
6275,4,1,2,4,3,2,2,5
6279,4,1,3,4,3,1,2,5
6282,4,1,2,4,3,1,2,5
6283,1,1,2,4,3,1,1,5
6284,1,1,2,4,3,1,1,5
6285,1,1,2,4,3,1,2,5
6286,1,1,2,4,1,1,2,5
6288,1,1,3,4,4,1,1,5
6289,1,1,2,4,1,1,1,5
6290,1,1,3,4,4,1,2,5
6291,1,1,3,4,4,1,2,5
6292,1,1,2,4,3,1,2,5
6294,1,1,2,4,3,1,2,5
6295,1,1,3,4,4,1,1,5
6297,1,1,2,4,3,1,1,5
6298,1,2,3,4,4,1,1,5
6300,1,2,2,4,3,2,2,5
6301,1,1,2,4,3,2,3,5
6303,1,1,2,4,3,1,1,5
6304,1,1,2,4,2,1,2,5
6305,1,1,2,4,3,1,1,5
6306,1,1,3,4,4,1,1,5
6307,1,1,2,4,3,1,1,5
6308,1,1,2,4,3,1,2,5
6310,1,1,3,4,4,1,2,5
6311,1,1,2,4,3,1,1,5
6313,1,1,2,4,3,1,1,5
6314,1,1,2,4,3,1,1,5
6315,1,2,3,4,4,1,2,5
6316,1,2,2,4,4,1,2,5
6317,1,1,2,4,3,1,2,5
6318,1,1,2,4,2,1,2,5
6319,1,2,3,4,4,1,2,5
6320,1,2,3,4,4,1,2,5
6321,1,1,3,4,4,1,2,5
6322,1,2,3,4,4,1,1,5
6324,1,1,2,4,3,1,1,5
6326,1,1,2,4,3,1,2,5
6327,1,1,2,4,3,1,3,5
6328,1,1,2,4,2,1,3,5
6331,1,1,2,4,2,1,2,5
6336,1,1,2,4,3,1,1,5
6338,1,3,1,4,1,1,1,5
6339,1,1,2,4,1,1,1,5
6340,1,1,2,4,3,1,1,5
6341,1,1,2,4,2,1,2,5
6342,1,1,2,4,3,1,2,5
6343,1,2,2,4,3,1,3,5
6344,1,1,2,4,3,1,3,5
6346,1,1,2,4,3,1,1,5
6347,1,1,2,4,1,1,1,5
6352,1,1,2,4,1,1,1,5
6353,1,2,3,4,4,1,1,5
6354,1,2,2,4,3,1,1,5
6356,1,2,3,4,4,1,1,5
6357,1,2,3,4,4,1,1,5
6358,1,1,2,4,3,1,1,5
6359,1,1,3,4,4,2,1,5
6360,1,1,2,4,1,2,2,5
6361,1,1,2,4,1,2,2,5
6362,1,2,2,4,3,2,2,5
6364,1,1,2,4,2,1,1,5
6365,1,1,3,4,4,1,1,5
6367,1,2,3,4,4,1,1,5
6368,1,1,2,4,3,1,2,5
6369,1,2,3,4,4,1,2,5
6370,1,1,2,4,1,1,2,5
6371,1,2,3,4,3,1,2,5
6372,1,1,2,4,1,1,2,5
6373,1,1,2,4,1,1,3,5
6374,1,2,3,4,4,1,1,5
6375,1,1,3,4,3,1,1,5
6376,1,1,2,4,2,1,2,5
6377,1,1,2,4,1,1,2,5
6378,1,1,2,3,1,1,3,5
6379,1,2,2,4,3,1,1,5
6384,1,2,3,4,4,1,1,5
6385,1,2,2,4,3,1,1,5
6387,1,1,2,3,1,1,2,5
6388,1,1,3,3,3,1,2,5
6389,1,1,2,3,2,1,3,5
6391,1,1,2,4,1,1,1,5
6392,1,1,2,4,2,1,1,5
6393,1,2,3,4,4,1,1,5
6394,1,1,3,4,4,1,1,5
6395,1,1,4,4,4,1,1,5
6396,1,1,3,4,4,1,1,5
6397,1,1,3,4,3,1,1,5
6398,1,1,2,4,1,1,2,5
6399,1,2,2,4,1,1,2,5
6400,1,1,2,4,2,1,2,5
6401,1,1,2,4,2,1,3,5
6404,1,1,2,4,1,2,2,5
6405,1,1,2,4,2,1,1,5
6406,1,1,2,4,3,1,1,5
6407,1,2,3,4,4,1,1,5
6409,1,2,2,4,3,1,3,5
6410,1,1,2,4,1,1,3,5
6411,1,2,3,4,4,1,1,5
6413,1,2,2,4,3,1,1,5
6414,1,1,3,4,4,1,1,5
6416,1,1,2,4,1,1,2,5
6417,1,1,2,4,2,1,1,5
6418,1,1,3,4,4,1,2,5
6420,1,1,2,4,3,1,3,5
6421,1,2,3,4,4,1,1,5
6422,1,1,2,4,3,1,1,5
6423,1,1,2,4,3,1,1,5
6424,1,1,3,4,4,1,2,5
6425,1,2,2,4,3,1,2,5
6426,1,1,3,4,3,1,2,5
6428,1,1,2,4,1,1,3,5
6430,4,1,2,4,1,1,2,5
6433,4,1,4,4,4,1,1,5
6434,4,1,3,4,4,1,1,5
6437,4,1,1,4,1,1,2,5
6440,4,1,2,4,3,1,2,5
6442,4,1,2,4,3,1,1,5
6449,4,1,2,4,1,1,1,5
6453,4,2,2,4,3,1,3,5
6454,4,1,3,4,4,1,2,5
6455,4,1,2,4,2,1,1,5
6466,4,1,2,4,1,1,1,5
6471,4,1,3,4,4,1,2,5
6472,4,1,2,4,2,1,2,5
6473,4,1,2,4,3,1,2,5
6475,4,1,2,4,3,1,1,5
6476,4,1,3,4,4,1,1,5
6479,4,1,3,4,4,1,1,5
6482,4,1,3,4,4,1,2,5
6486,4,1,3,4,4,1,2,5
6488,4,1,1,4,1,1,1,5
6489,4,1,2,4,3,1,1,5
6492,4,1,2,4,2,1,1,5
6495,3,2,3,4,4,1,2,5
6496,3,1,3,4,4,1,2,5
6497,2,1,3,4,4,1,1,5
6498,3,1,3,4,4,1,2,5
6513,2,1,3,4,4,1,1,5
6514,3,1,3,4,4,1,1,5
6515,3,1,3,4,4,1,1,5
6516,2,1,3,4,4,1,1,5
6517,2,2,3,4,4,1,2,5
6518,2,2,2,4,4,1,2,5
6519,3,1,3,4,4,1,1,5
6520,2,2,3,4,4,1,1,5
6521,2,2,3,4,4,1,2,5
6522,2,2,3,4,4,1,2,5
6559,2,1,3,4,4,1,1,5
6560,2,1,3,4,4,1,2,5
6561,2,1,2,4,2,1,3,5
6562,3,2,4,4,4,1,2,5
6563,3,2,3,4,4,1,1,5
6564,2,2,3,4,4,1,1,5
6565,2,2,3,4,4,1,1,5
6566,3,2,3,4,4,1,1,5
6567,2,1,3,4,4,1,2,5
6568,3,1,3,4,3,1,2,5
6569,3,1,3,4,4,1,2,5
6570,3,2,2,4,3,2,2,5
6571,2,2,2,4,3,1,3,5
6572,2,2,2,4,3,1,2,5
6573,3,1,2,4,3,1,1,5
6576,1,1,3,4,4,2,1,5
6577,1,1,2,4,3,2,1,5
6578,1,1,2,4,3,1,1,5
6579,1,1,2,4,3,1,1,5
6580,1,2,2,4,2,1,1,5
6583,1,2,2,4,2,1,2,5
6584,1,1,2,4,2,1,2,5
6586,1,1,2,4,3,1,1,5
6587,1,2,2,4,3,1,1,5
6588,1,1,2,4,3,1,1,5
6590,1,1,3,4,4,1,1,5
6591,1,1,2,4,3,1,2,5
6593,1,2,3,4,4,1,2,5
6595,1,1,2,4,3,1,2,5
6596,1,1,2,4,3,1,1,5
6597,1,1,2,4,1,1,1,5
6599,1,1,2,4,2,1,2,5
6600,1,2,3,4,4,1,2,5
6601,1,2,3,4,4,1,2,5
6602,1,1,3,4,4,1,2,5
6603,1,2,2,4,2,1,3,5
6605,1,1,2,4,3,1,1,5
6608,1,1,2,4,3,1,3,5
6611,1,1,2,4,3,1,1,5
6612,1,1,2,4,1,1,1,5
6613,1,1,3,4,4,1,1,5
6614,1,1,2,4,3,1,1,5
6615,1,2,2,4,3,1,2,5
6616,1,1,2,4,2,1,2,5
6618,1,1,2,4,2,1,1,5
6619,1,2,3,4,4,1,1,5
6620,1,1,3,4,4,1,1,5
6622,1,2,3,4,4,1,1,5
6624,1,1,3,4,4,1,2,5
6625,1,1,2,4,3,1,3,5
6626,1,1,2,4,2,1,1,5
6627,1,1,2,4,3,1,1,5
6628,1,1,3,4,4,1,2,5
6630,1,1,2,4,2,1,2,5
6632,1,1,2,4,1,1,1,5
6633,1,1,2,4,1,1,1,5
6635,1,1,2,4,2,1,3,5
6636,1,1,3,4,4,1,1,5
6637,1,1,2,4,2,1,1,5
6640,1,2,2,4,3,1,3,5
